price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,yr_built,yr_renovated,lat,long,sqft_total
440000,3.0,2,2,0,0,3,8.0,1996,0,47.4876,-121.779,11685.0
656000,4.0,1,1,0,0,4,8.0,1929,0,47.6846,-122.372,7180.0
559950,3.0,2,2,0,0,3,7.0,2001,0,47.687,-122.037,8550.0
600000,2.0,2,1,0,0,3,6.0,1935,0,47.604,-122.311,7396.0
255000,3.0,1,1,0,0,4,7.0,1972,0,47.2616,-122.281,15420.0
210750,4.0,1,1,0,0,3,7.0,1957,0,47.5185,-122.345,10756.0
485000,4.0,1,1,0,0,3,7.0,1909,0,47.6368,-122.355,4860.0
390000,3.0,2,2,0,0,3,8.0,1995,0,47.3667,-122.041,12576.0
405000,3.0,2,1,0,0,4,8.0,1970,0,47.473,-122.118,17520.0
462500,4.0,1,1,0,0,2,7.0,1905,0,47.587,-122.384,7580.0
435000,4.0,2,1,0,0,3,8.0,1978,0,47.4774,-122.142,18493.0
440000,3.0,2,2,0,0,3,7.0,2003,0,47.6818,-122.034,8314.0
299950,3.0,1,1,0,3,3,9.0,1978,0,47.3213,-122.385,11230.0
440000,2.0,1,2,0,0,3,8.0,1970,1998,47.6175,-122.298,3264.0
312620,3.0,2,1,0,0,3,7.0,1975,0,47.4442,-121.762,14397.0
372500,3.0,1,1,0,0,3,7.0,1981,0,47.6337,-122.032,14684.0
297262,3.0,2,2,0,0,3,8.0,1994,0,47.2619,-122.308,11536.0
735000,4.0,3,1,0,0,4,7.0,1963,0,47.6045,-122.169,11745.0
430000,3.0,1,2,0,0,4,7.0,1922,0,47.7072,-122.36,8134.0
241000,2.0,1,1,0,0,3,7.0,1995,0,47.7131,-121.319,11890.0
201000,3.0,1,1,0,0,4,7.0,1969,0,47.3242,-122.144,12670.0
570000,2.0,1,1,0,0,4,7.0,1910,0,47.6731,-122.315,6120.0
538000,4.0,1,1,0,0,3,7.0,1967,0,47.6579,-122.125,13280.0
729000,3.0,2,2,0,0,3,8.0,2011,0,47.7057,-122.112,9124.0
331500,4.0,1,1,0,0,3,7.0,1955,0,47.5762,-122.143,18156.0
110700,2.0,1,1,0,0,3,6.0,1941,0,47.469,-122.298,9424.0
245000,3.0,2,1,0,0,3,7.0,1996,0,47.2077,-122.011,11848.0
427000,3.0,1,1,0,0,4,7.0,1956,0,47.7676,-122.373,11111.0
650500,4.0,1,1,0,0,3,8.0,1953,0,47.6789,-122.281,10620.0
335900,2.0,1,1,0,0,4,7.0,1939,0,47.7405,-122.323,9680.0
535000,2.0,2,1,0,0,3,7.0,1939,0,47.6415,-122.401,8153.0
360000,5.0,2,1,0,0,4,6.0,1906,0,47.5979,-122.297,6640.0
294900,3.0,2,1,0,0,3,7.0,1968,0,47.4632,-122.19,11100.0
460000,2.0,1,1,0,0,4,7.0,1928,0,47.6828,-122.287,7994.0
1129912,4.0,3,2,0,0,3,9.5,1990,0,47.6605,-122.069,46870.0
463000,2.0,1,1,0,0,4,7.0,1905,0,47.6226,-122.292,6700.0
332000,5.0,1,1,0,2,3,8.0,1962,0,47.208,-121.963,48400.0
199500,4.0,2,1,0,0,4,5.5,1943,0,47.5097,-122.181,11616.0
247000,4.0,2,1,0,0,4,5.5,1943,0,47.5097,-122.181,11616.0
442500,4.0,2,2,0,0,3,8.0,1992,0,47.7346,-121.97,18364.0
600000,3.0,2,1,0,0,3,9.0,2007,0,47.2688,-122.024,242482.0
449000,3.0,2,2,0,0,3,7.0,2005,0,47.6768,-122.029,7207.0
725000,4.0,1,1,0,0,4,7.0,1926,0,47.6804,-122.316,7700.0
215000,3.0,1,1,0,0,3,7.0,1961,2001,47.4604,-122.18,10020.0
582500,2.0,1,1,0,0,3,7.0,1948,0,47.7,-122.296,10529.0
305000,4.0,2,2,0,0,4,8.0,1968,0,47.3634,-122.279,13791.0
734000,4.0,2,2,0,2,3,8.0,1959,1989,47.3622,-122.157,13830.0
300000,3.0,2,1,0,0,3,7.0,1986,0,47.7341,-121.976,12172.0
525888,5.0,1,1,0,0,5,7.0,1960,0,47.4845,-122.08,76974.0
711000,4.0,2,1,0,0,5,8.0,1910,0,47.5838,-122.39,8590.0
360000,3.0,1,1,0,0,3,8.0,1978,0,47.7516,-122.299,15322.0
357000,5.0,2,2,0,0,3,8.0,1987,0,47.419,-122.206,17850.0
235000,3.0,1,1,0,0,4,7.0,1960,0,47.314,-122.208,11666.0
550000,3.0,1,1,0,1,3,7.0,1928,1976,47.5511,-122.23,13380.0
324000,3.0,1,1,0,0,4,7.0,1957,0,47.7675,-122.334,9522.0
420000,3.0,2,1,0,0,3,8.0,1989,0,47.7583,-122.339,12739.0
450000,4.0,2,2,0,0,3,8.0,2003,0,47.4881,-122.142,12493.0
825000,5.0,3,2,0,0,3,9.0,2004,0,47.5381,-122.069,15050.0
272000,4.0,2,2,0,0,3,7.0,1998,0,47.285,-122.201,10464.0
481000,3.0,2,1,0,0,3,9.0,1990,0,47.4561,-122.361,20813.0
500000,3.0,1,1,0,0,3,7.0,1927,0,47.6775,-122.363,5840.0
448000,2.0,1,1,0,0,4,7.0,1940,0,47.6711,-122.403,7040.0
480000,2.0,2,1,0,0,3,8.0,2004,0,47.718,-122.034,6920.0
475000,3.0,2,2,0,0,3,7.0,2004,0,47.6802,-122.031,6270.0
472500,2.0,2,2,0,0,3,8.0,2005,0,47.547,-121.997,5783.0
291000,4.0,2,1,0,0,4,8.0,1979,0,47.3275,-122.329,11396.0
294000,2.0,1,1,0,0,4,7.0,1950,0,47.731,-122.342,6950.0
1013050,4.0,2,1,0,0,4,9.0,1967,0,47.6344,-122.205,17648.0
442500,3.0,2,2,0,0,3,7.0,2002,0,47.6875,-122.043,6509.0
170000,2.0,1,1,0,0,4,6.0,1959,0,47.3286,-122.346,10044.0
1129912,4.0,2,1,0,1,3,9.5,1968,0,47.639,-122.21,24164.0
665000,3.0,2,2,0,0,3,8.0,1925,0,47.5778,-122.289,11160.0
1129912,5.0,3,3,0,0,3,9.5,2000,0,47.6085,-121.952,150695.0
675000,2.0,1,1,0,0,3,7.0,1930,1991,47.6284,-122.291,9280.0
279900,2.0,1,1,0,0,3,6.0,1957,1989,47.7421,-121.982,12720.0
875000,4.0,1,1,0,0,4,8.0,1929,0,47.6605,-122.331,6845.0
571000,3.0,2,2,0,0,3,8.0,2005,0,47.5538,-121.994,7707.0
320000,3.0,1,1,0,0,3,7.0,1927,0,47.7062,-122.341,6780.0
525000,3.0,2,1,0,0,3,9.0,1986,0,47.3988,-122.028,39701.0
1129912,5.5,2,1,0,0,4,9.0,1962,0,47.634,-122.221,28126.0
137900,3.0,1,1,0,0,3,6.0,1942,0,47.503,-122.262,7402.0
440000,3.0,2,2,0,0,4,8.0,1989,0,47.4669,-121.765,60423.0
360000,3.0,1,1,0,0,3,7.0,1945,0,47.6163,-122.294,6430.0
271000,4.0,1,1,0,0,4,7.0,1977,0,47.4664,-121.747,13176.0
465000,5.5,3,1,0,3,3,9.5,1967,0,47.34,-122.327,31106.0
280000,4.0,2,2,0,0,3,8.0,2004,0,47.3358,-122.265,9396.0
283000,2.0,1,1,0,0,4,5.5,1942,0,47.698,-122.357,8230.0
411500,3.0,1,1,0,0,3,7.0,1980,0,47.6979,-122.124,9428.0
282000,3.0,2,1,0,0,4,8.0,1967,0,47.3112,-122.376,12388.0
535000,3.0,2,2,0,0,3,9.0,2005,0,47.6475,-122.396,5199.0
554729,4.0,2,2,0,0,5,9.0,1943,0,47.6503,-122.41,8390.0
868000,4.0,2,2,0,0,5,9.0,1943,0,47.6503,-122.41,8390.0
427000,3.0,2,1,0,0,3,8.0,1991,0,47.4553,-121.75,69000.0
455000,4.0,1,1,0,0,4,7.0,1954,0,47.7137,-122.315,9840.0
595000,2.0,1,1,0,0,3,7.0,1953,2010,47.6553,-122.19,11060.0
400000,4.0,2,2,0,0,3,8.0,2004,0,47.3446,-122.042,11500.0
770000,4.0,2,2,0,0,3,9.5,1997,0,47.5658,-122.032,20075.0
742500,4.0,2,2,0,0,3,8.0,1919,1996,47.6158,-122.291,9973.0
1129912,4.0,2,1,0,0,5,9.0,1973,0,47.5697,-122.182,21900.0
375000,3.0,2,1,0,0,3,8.0,1968,0,47.4873,-121.783,17115.0
1129912,4.0,2,2,0,0,4,9.0,1960,0,47.6463,-122.219,23253.0
545000,4.0,2,1,0,0,4,9.0,1964,0,47.3557,-122.29,31775.0
1050000,4.0,3,2,0,0,3,9.5,2003,0,47.5868,-121.968,24595.0
1129912,3.0,1,1,0,0,4,9.0,1957,0,47.64,-122.285,12880.0
178000,4.0,1,1,0,0,4,6.0,1970,0,47.3024,-122.106,13563.0
262500,3.0,1,1,0,0,3,7.0,1989,0,47.4192,-122.201,13330.0
730000,3.0,1,1,0,0,4,8.0,1900,0,47.6743,-122.371,8300.0
395000,5.0,1,1,0,2,3,8.0,1948,0,47.4508,-122.368,14133.0
355000,3.0,1,1,0,0,3,6.0,1959,0,47.6214,-122.12,9070.0
299990,3.0,2,2,0,0,3,8.0,1989,0,47.2925,-122.346,12281.0
1125000,4.0,3,1,0,0,3,9.0,2001,0,47.4125,-121.982,429876.0
425000,4.0,2,2,0,0,4,8.0,1972,0,47.4722,-122.131,16520.0
349000,2.0,1,1,0,0,3,7.0,1951,0,47.7215,-122.323,9852.0
554950,4.0,1,1,0,0,5,7.0,1942,0,47.5758,-122.382,8296.0
326000,5.5,3,1,0,0,3,7.0,1913,0,47.5549,-122.287,13224.0
580000,4.0,1,1,0,0,3,8.0,1975,0,47.6506,-122.121,10415.0
699000,3.0,2,2,0,1,4,9.5,1977,0,47.5585,-122.215,23935.0
757000,3.0,2,1,0,0,3,7.0,1985,0,47.6632,-122.201,16510.0
335000,3.0,1,1,0,0,3,7.0,1965,0,47.7312,-122.202,10720.0
660000,3.0,2,1,0,0,3,9.0,1983,0,47.7318,-122.138,33640.0
540000,4.0,2,2,0,0,3,8.0,2005,0,47.4868,-122.141,12994.0
320000,5.0,2,2,0,0,3,8.0,1966,0,47.3619,-122.287,13885.0
280000,3.0,2,2,0,0,3,7.0,1994,0,47.4431,-122.19,11078.0
324000,3.0,2,1,0,3,3,7.0,1989,0,47.495,-121.776,14011.0
300000,3.0,1,1,0,0,4,7.0,1967,0,47.4869,-122.123,11975.0
360000,3.0,1,2,0,0,4,7.0,1913,1964,47.741,-121.979,13660.0
600000,3.0,2,2,0,0,3,9.5,1987,0,47.641,-122.068,14673.0
950000,4.0,1,1,0,0,4,8.0,1970,0,47.5345,-122.216,97347.0
599950,3.0,3,3,0,0,3,8.0,2014,0,47.6945,-122.377,5464.0
190000,4.0,1,1,0,0,3,6.0,1951,0,47.5305,-122.371,10300.0
350000,4.0,1,1,0,0,3,7.0,1970,0,47.731,-122.166,13622.0
522000,3.0,1,1,0,0,3,7.0,1929,0,47.5616,-122.392,7060.0
850000,3.0,2,2,0,0,3,9.5,1992,0,47.5418,-122.136,16689.0
308000,3.0,1,1,0,0,4,7.0,1954,0,47.5483,-122.278,10820.0
1020000,5.5,2,2,0,0,4,7.0,1907,0,47.6785,-122.396,10100.0
397500,3.0,1,1,0,0,3,7.0,1938,1959,47.6915,-122.348,8060.0
186000,3.0,1,1,0,0,3,7.0,1977,0,47.3199,-122.374,10887.0
436500,5.0,3,1,0,0,3,8.0,1977,0,47.7463,-122.213,18649.0
710000,3.0,2,1,0,0,4,8.0,1928,0,47.6902,-122.339,9203.0
1129912,5.0,3,2,0,0,5,9.0,1905,0,47.6133,-122.287,13070.0
450000,3.0,2,1,0,0,3,7.0,1957,0,47.6319,-122.124,14602.0
375000,4.0,2,1,0,0,3,7.0,1981,0,47.5528,-122.356,9020.0
315000,2.0,1,1,0,0,3,7.0,1960,0,47.4858,-122.231,18819.0
467500,3.0,1,1,0,0,3,7.0,1918,0,47.5569,-122.277,7565.0
330000,3.0,1,1,0,0,3,6.0,1959,0,47.527,-122.362,9596.0
665000,3.0,2,1,0,0,5,8.0,1910,0,47.3999,-122.472,60722.0
760000,4.0,3,3,0,0,3,9.0,2013,0,47.6259,-122.142,9069.0
469000,3.0,1,2,0,0,3,8.0,2014,0,47.5493,-122.387,3760.0
408000,3.0,3,2,0,0,3,8.0,2000,0,47.6063,-122.305,4473.0
851000,3.0,2,1,0,4,4,8.0,1971,0,47.5868,-122.116,15670.0
410000,2.0,2,1,0,0,3,8.0,2007,0,47.7192,-122.024,6626.0
235000,2.0,1,1,0,0,3,6.0,1943,0,47.5662,-121.886,12220.0
207100,2.0,1,1,0,0,3,6.0,1916,0,47.4896,-122.204,6500.0
560000,4.0,2,1,0,0,5,7.0,1959,0,47.7638,-122.265,21320.0
903000,3.0,2,2,0,0,4,9.5,1984,0,47.549,-122.141,20386.0
998500,3.0,1,2,0,0,3,8.0,1905,0,47.6311,-122.312,9080.0
268500,4.0,1,1,0,0,3,7.0,1959,0,47.3743,-122.295,17240.0
494950,2.0,1,1,0,0,4,8.0,1970,0,47.7403,-122.129,37440.0
1129912,4.0,2,2,0,0,3,9.0,1999,0,47.5894,-122.197,16520.0
250000,3.0,2,1,0,0,4,6.0,1942,0,47.3734,-122.193,15036.0
449000,4.0,1,1,0,0,4,7.0,1971,0,47.4816,-122.005,59150.0
1129912,3.0,2,1,0,0,3,9.0,1964,0,47.6336,-122.29,13660.0
325000,4.0,2,1,0,0,3,8.0,1966,0,47.4619,-122.196,11440.0
506000,5.0,3,1,0,0,4,7.0,1957,0,47.603,-122.12,12860.0
751000,4.0,2,2,0,0,3,9.0,2003,0,47.5349,-122.066,12118.0
280000,3.0,2,2,0,0,3,7.0,1993,0,47.4469,-121.775,25066.0
1120000,4.0,2,2,0,0,3,9.5,1988,0,47.7289,-122.127,68343.0
580000,3.0,1,1,0,0,3,8.0,1980,0,47.6536,-122.045,85101.0
665000,4.0,2,1,0,0,5,8.0,1963,0,47.6202,-122.112,9980.0
450000,4.0,2,2,0,0,3,7.0,1999,0,47.7233,-121.959,13555.0
389900,4.0,1,1,0,0,4,6.0,1942,0,47.4497,-122.212,120596.0
427000,3.0,1,1,0,0,3,7.0,1962,0,47.6075,-122.134,7652.0
265000,3.0,1,1,0,3,3,7.0,1983,0,47.4403,-122.271,15278.0
398000,3.0,1,2,0,0,3,7.0,1998,0,47.5879,-122.299,5616.0
354000,5.5,3,2,0,0,3,7.0,1941,1992,47.498,-122.225,10540.0
339950,4.0,2,2,0,0,3,8.0,1999,0,47.3642,-122.174,10606.0
399000,2.0,1,1,0,0,3,6.0,1948,0,47.6844,-122.289,5580.0
325000,2.0,2,1,0,0,3,7.0,1983,0,47.7223,-122.16,6940.0
998800,3.0,2,1,0,2,4,9.0,1955,0,47.7077,-122.378,12500.0
350000,4.0,2,1,0,0,3,7.0,1914,0,47.5766,-122.309,5308.0
1000000,4.0,1,1,0,0,5,9.0,1967,0,47.6273,-122.194,14996.0
561000,3.0,2,2,0,0,3,7.0,2005,0,47.6811,-122.034,9517.0
245000,2.0,1,1,0,0,3,7.0,1926,0,47.7186,-122.354,9685.0
570000,2.0,1,1,0,0,3,7.0,1926,0,47.7186,-122.354,9685.0
845000,4.0,3,1,0,0,5,8.0,1931,0,47.6857,-122.331,8780.0
314500,4.0,2,2,0,0,3,7.0,1996,0,47.3289,-122.001,14380.0
650000,3.0,1,1,0,0,4,8.0,1981,0,47.5491,-122.151,15210.0
298000,2.0,1,1,0,0,3,5.5,1907,0,47.4874,-122.207,6700.0
500000,2.0,1,1,0,0,3,7.0,1904,0,47.609,-122.314,5060.0
870000,4.0,2,2,0,1,3,9.0,1998,0,47.5858,-122.379,18928.0
299000,2.0,1,1,0,0,5,6.0,1942,0,47.5151,-122.372,8152.0
527000,3.0,2,1,0,0,3,7.0,1979,0,47.7034,-122.315,10930.0
420000,3.0,1,1,0,0,5,7.0,1966,0,47.5941,-122.142,9758.0
290000,3.0,2,2,0,0,3,8.0,1991,0,47.2114,-122.009,13484.0
1129912,4.0,2,1,1,4,4,9.0,1951,0,47.525,-122.393,26070.0
499990,3.0,1,1,0,0,3,8.0,1977,0,47.6478,-122.113,12794.0
315000,3.0,1,1,0,0,3,6.0,1943,2013,47.5306,-122.354,6340.0
425000,4.0,2,2,0,0,4,9.0,1981,0,47.3219,-122.085,33626.0
630000,3.0,2,2,0,0,3,9.0,1987,0,47.7731,-122.086,52409.0
365000,3.0,1,1,0,0,3,7.0,1971,0,47.7329,-122.237,9785.0
774000,4.0,2,2,0,0,5,8.0,1901,0,47.6607,-122.396,11020.0
368888,3.0,1,1,0,0,4,7.0,1950,0,47.7739,-122.322,15166.0
339500,4.0,2,2,0,0,3,7.0,1994,0,47.3644,-122.04,11722.0
344950,4.0,1,1,0,0,4,7.0,1956,0,47.7466,-122.34,11980.0
450000,3.0,2,1,0,0,3,8.0,1952,1994,47.4519,-122.363,22328.0
814950,4.0,2,2,0,0,3,9.0,2014,0,47.7107,-122.11,12606.0
299900,4.0,2,2,0,0,3,8.0,2003,0,47.3482,-122.153,10130.0
315000,3.0,2,1,0,0,4,7.0,1967,0,47.4484,-122.158,10828.0
880000,3.0,1,1,0,2,3,9.0,1970,0,47.7431,-122.29,16190.0
195000,3.0,1,1,0,0,4,7.0,1977,0,47.3644,-122.094,8060.0
910000,5.0,2,2,0,0,3,9.0,2001,0,47.6039,-122.06,15769.0
540000,5.0,2,2,0,0,3,8.0,2002,0,47.738,-121.965,16389.0
306000,3.0,2,2,0,0,3,7.0,2005,0,47.3992,-122.163,9614.0
272000,4.0,2,1,0,0,4,8.0,1978,0,47.3169,-122.365,11680.0
1129912,5.0,3,2,0,0,3,8.0,1950,2014,47.669,-122.275,15904.0
450000,3.0,1,1,0,1,3,8.0,1970,0,47.5571,-122.08,15558.0
450000,3.0,2,2,0,0,3,8.0,1993,0,47.7347,-122.226,16773.0
310000,4.0,1,1,0,0,3,7.0,1965,0,47.7458,-122.334,14555.0
530000,2.0,2,1,0,0,4,8.0,1954,0,47.3628,-122.147,15445.0
435000,4.0,2,2,0,0,4,7.0,1979,0,47.764,-122.262,14245.0
485000,3.0,2,1,0,0,4,7.0,1948,0,47.7762,-122.367,14402.0
690000,3.0,1,2,0,0,3,8.0,1922,0,47.6401,-122.32,7520.0
305000,4.0,2,2,0,0,3,7.0,2008,0,47.3661,-122.02,7240.0
300000,3.0,1,1,0,0,3,7.0,1975,0,47.4572,-122.169,9420.0
289950,4.0,3,1,0,0,3,8.0,1993,0,47.3266,-122.175,9130.0
575000,3.0,2,2,0,0,3,9.0,1990,0,47.7388,-122.206,14140.0
1129912,4.0,3,2,0,0,3,9.5,1993,0,47.7283,-122.046,61300.0
219000,3.0,1,1,0,0,4,7.0,1962,0,47.3229,-122.348,11720.0
265000,4.0,3,1,0,0,4,7.0,1948,0,47.7381,-122.302,12050.0
1105000,5.0,3,2,0,0,3,9.0,2006,0,47.6742,-122.356,11140.0
200000,3.0,1,1,0,0,3,6.0,1943,0,47.4802,-122.335,9450.0
545000,4.0,2,1,0,3,4,7.0,1959,0,47.4961,-122.366,12840.0
378000,3.0,2,2,0,0,3,8.0,1991,0,47.4623,-122.13,12664.0
388000,2.0,1,1,0,0,4,6.0,1922,0,47.5559,-122.396,6400.0
425000,4.0,2,1,0,0,3,7.0,1959,0,47.753,-122.317,12784.0
536000,2.0,1,2,0,0,3,8.0,2009,0,47.6684,-122.363,3006.0
1129912,3.0,2,1,1,4,3,8.0,1937,1998,47.5495,-122.398,27120.0
629950,3.0,2,2,0,0,3,9.0,2014,0,47.6425,-122.374,4980.0
465000,4.0,1,1,0,0,3,7.0,1955,0,47.7048,-122.315,8290.0
545000,4.0,2,1,0,0,4,8.0,1969,0,47.7566,-122.113,45290.0
592000,4.0,2,2,0,0,4,8.0,1979,0,47.5794,-122.118,15765.0
446000,4.0,2,1,0,0,3,7.0,1957,1984,47.4067,-122.03,48252.0
375000,3.0,2,3,0,0,3,8.0,2004,0,47.6836,-122.387,3476.0
632500,5.0,2,2,0,0,3,7.0,2003,0,47.6827,-122.038,12376.0
459950,4.0,1,1,0,0,3,8.0,1974,0,47.7687,-122.276,14607.0
485000,4.0,2,2,0,0,3,9.0,1989,0,47.3064,-122.108,40013.0
255000,3.0,1,1,0,0,3,7.0,1965,0,47.4742,-122.265,14210.0
251750,3.0,2,1,0,0,5,7.0,1975,0,47.3947,-122.174,9840.0
725000,3.0,2,2,0,0,3,8.0,2001,0,47.6077,-122.02,11920.0
460000,3.0,3,3,0,0,3,8.0,2005,0,47.6704,-122.391,3934.0
625000,3.0,2,1,0,0,5,8.0,1981,0,47.5639,-122.401,10341.0
530000,3.0,1,1,0,0,4,8.0,1973,0,47.6398,-122.113,10720.0
394950,3.0,2,2,0,0,3,8.0,2002,0,47.4808,-122.28,12272.0
324950,4.0,1,1,0,0,3,7.0,1959,2014,47.4909,-122.257,13880.0
330000,3.0,2,2,0,0,3,7.0,2003,0,47.5417,-122.289,5905.0
220000,4.0,1,1,0,0,3,7.0,1986,0,47.35,-122.168,11991.0
685000,3.0,3,2,0,0,4,8.0,1980,0,47.6478,-122.117,15130.0
500000,3.0,2,1,0,2,3,8.0,1972,0,47.7729,-122.389,12100.0
368000,4.0,2,1,0,0,3,7.0,1965,0,47.4435,-122.279,14646.0
825000,3.0,2,2,0,0,4,9.0,1990,0,47.6704,-122.183,13015.0
660000,5.5,1,1,0,0,3,7.0,1900,0,47.6041,-122.31,6454.0
253000,3.0,1,1,0,0,4,7.0,1971,0,47.4117,-122.174,10556.0
392500,4.0,2,1,0,0,5,7.0,1953,0,47.3616,-122.144,24723.0
605000,3.0,1,2,0,2,3,9.0,1978,0,47.77,-122.391,9260.0
215000,3.0,1,1,0,0,4,6.0,1969,0,47.3634,-122.027,12704.0
650000,4.0,2,2,0,0,4,9.0,1985,0,47.7255,-122.101,20640.0
877500,4.0,2,2,0,0,4,8.0,1922,0,47.5795,-122.29,14120.0
232500,3.0,1,1,0,0,3,6.0,1961,0,47.3278,-122.337,11090.0
234000,2.0,2,2,0,0,3,6.0,2003,0,47.349,-122.025,6024.0
380000,3.0,1,1,0,0,3,7.0,1970,0,47.4016,-122.131,107228.0
420000,5.0,2,1,0,0,3,9.0,1983,0,47.3238,-122.292,70173.0
399950,3.0,1,1,0,0,3,7.0,1978,0,47.6738,-122.063,11680.0
256750,3.0,2,1,0,0,3,7.0,1969,0,47.3939,-122.164,12971.0
535000,3.0,2,2,0,0,3,8.0,1984,0,47.5647,-122.092,13006.0
515000,3.0,2,2,0,0,4,9.0,1979,0,47.6112,-122.115,6358.0
770000,4.0,1,1,0,0,4,7.0,1953,0,47.6317,-122.205,13482.0
256000,3.0,2,1,0,0,3,7.0,1996,0,47.3327,-122.29,8253.0
489900,3.0,1,1,0,0,4,7.0,1940,0,47.7011,-122.375,12270.0
165000,3.0,1,1,0,0,4,7.0,1978,0,47.3678,-122.282,9700.0
220000,3.0,1,1,0,0,4,7.0,1962,0,47.3947,-122.197,10302.0
575000,4.0,2,2,0,0,4,9.5,1991,0,47.2929,-122.342,28763.0
375000,3.0,2,2,0,0,3,7.0,2004,0,47.7611,-122.161,8885.0
422250,3.0,1,2,0,0,5,8.0,1977,0,47.7733,-122.324,10445.0
420000,3.0,1,1,0,0,3,8.0,1981,0,47.7601,-122.167,12920.0
608000,4.0,2,2,0,0,3,8.0,1993,0,47.6329,-122.021,11960.0
620000,3.0,2,1,0,0,4,7.0,1921,0,47.6683,-122.286,7440.0
850000,3.0,2,2,0,2,3,9.0,1983,0,47.5507,-122.141,18646.0
463000,4.0,2,1,0,0,4,8.0,1974,0,47.5219,-122.052,15288.0
750000,5.0,1,1,1,4,4,8.0,1954,0,47.5022,-122.223,18570.0
1070000,3.0,3,2,0,0,3,9.0,1989,0,47.7246,-122.059,20724.0
290000,3.0,2,1,0,0,3,7.0,1986,0,47.3781,-122.044,9898.0
525000,4.0,1,1,0,0,3,7.0,1947,0,47.5655,-122.395,10519.0
319000,3.0,2,2,0,0,3,7.0,1986,0,47.7151,-122.203,5420.0
592500,5.5,3,2,0,0,3,7.0,1980,0,47.7349,-122.295,15504.0
350000,3.0,2,2,0,0,3,7.0,1977,0,47.5069,-122.472,18318.0
454900,3.0,1,1,0,0,4,8.0,1973,0,47.5326,-122.049,14035.0
272000,4.0,2,2,0,0,3,7.0,1992,0,47.2126,-121.984,12618.0
357500,3.0,1,1,0,0,3,7.0,1961,0,47.7012,-122.167,12265.0
285000,3.0,1,1,0,0,5,6.0,1954,0,47.5332,-122.29,7040.0
280000,4.0,2,1,0,0,3,7.0,1994,0,47.2701,-122.313,10061.0
477000,4.0,1,1,0,0,3,7.0,1928,0,47.7093,-122.306,10560.0
750000,3.0,2,2,0,0,4,9.5,1982,0,47.5197,-122.191,174540.0
595000,4.0,2,2,0,2,3,7.0,1907,1993,47.6634,-122.358,7325.0
525000,3.0,2,3,0,0,3,8.0,2001,0,47.6915,-122.339,7070.0
319000,3.0,1,1,0,0,4,7.0,1966,0,47.3944,-122.506,56680.0
225000,3.0,2,1,0,0,3,7.0,1986,0,47.3096,-122.357,8305.0
485000,4.0,2,1,0,0,5,7.0,1958,0,47.7397,-122.259,15443.0
341000,3.0,1,1,0,0,3,6.0,1908,0,47.6881,-122.32,7594.0
674000,3.0,3,2,0,0,3,9.0,2014,0,47.7132,-122.293,11384.0
442250,3.0,2,2,0,0,3,8.0,2003,0,47.4833,-122.139,12509.0
591000,4.0,2,2,0,0,4,8.0,1977,0,47.77,-122.097,43600.0
276000,3.0,2,1,0,0,3,7.0,1998,0,47.3637,-122.075,11828.0
394000,3.0,2,1,0,0,3,8.0,1988,0,47.7139,-122.203,7140.0
355000,3.0,2,1,0,0,3,7.0,2001,0,47.7364,-121.969,6812.0
260000,3.0,2,1,0,0,4,7.0,1963,0,47.3661,-122.29,17690.0
300000,3.0,2,1,0,0,3,8.0,1987,0,47.2741,-122.337,13800.0
310000,3.0,2,1,0,0,3,8.0,1987,0,47.2741,-122.337,13800.0
209000,3.0,1,1,0,0,3,7.0,1976,0,47.3033,-122.381,9560.0
344950,3.0,2,1,0,0,3,7.0,1985,0,47.7322,-122.236,10079.0
230000,5.0,2,1,0,0,4,6.0,1951,0,47.4975,-122.261,11020.0
336950,3.0,1,1,0,0,4,8.0,1978,0,47.3743,-122.285,12300.0
700000,3.0,2,1,0,0,5,7.0,1948,0,47.7032,-122.37,12378.0
230000,3.0,2,1,0,0,3,7.0,1987,0,47.3597,-122.051,9952.0
443500,4.0,2,2,0,0,3,8.0,1994,0,47.6458,-121.904,25861.0
471000,4.0,2,2,0,0,3,8.0,1994,0,47.6458,-121.904,25861.0
595000,3.0,2,1,0,0,3,8.0,1962,0,47.6901,-122.282,21101.0
470000,3.0,1,1,0,0,3,7.0,1929,0,47.681,-122.364,7714.0
600000,4.0,1,1,0,0,4,8.0,1975,0,47.651,-122.119,11200.0
1129912,4.0,3,2,0,0,3,9.5,1997,0,47.5623,-122.221,15845.0
427800,3.0,1,1,0,2,3,7.0,1985,0,47.7268,-122.213,15921.0
445000,4.0,2,1,0,0,4,7.0,1965,0,47.631,-122.117,11335.0
382000,3.0,1,1,0,0,4,7.0,1953,0,47.7442,-122.338,11259.0
577000,3.0,1,1,0,0,5,7.0,1989,0,47.619,-122.054,23371.0
427000,3.0,2,2,0,0,4,8.0,1990,0,47.4583,-122.036,113704.0
255000,3.0,1,1,0,0,3,7.0,1962,0,47.3676,-122.312,11366.0
240000,3.0,1,1,0,0,3,6.0,1961,0,47.6503,-121.911,12180.0
1129912,5.0,3,1,0,4,4,9.0,1939,0,47.6792,-122.273,13031.0
435000,4.0,1,1,0,2,5,7.0,1955,0,47.4835,-122.192,12240.0
1129912,3.0,1,1,0,0,3,9.0,1949,0,47.6204,-122.217,17989.0
425000,4.0,3,2,0,0,3,8.0,2002,0,47.356,-122.014,10362.0
